year,country_code,population,gdp_per_capita_2011ppp,gdp_per_capita_current_ppp,gdp_per_capita_current_usd
2007,TCA,30385.00000000000,,,25456.30212275790000
2008,TCA,31202.00000000000,,,27648.34401640920000
2009,TCA,31934.00000000000,,,22019.65773157140000
2010,TCA,32660.00000000000,,,21028.40814451930000
2011,TCA,33377.00000000000,19845.6309917751000,19845.6309917751000,21835.08314108520000
2012,TCA,34066.00000000000,18952.3048988575000,19315.7814901111000,21009.88580989840000
2013,TCA,34731.00000000000,18843.2273480019000,19541.6367568508000,21328.97901010620000
2014,TCA,35369.00000000000,19743.7303216347000,20862.8906729707000,23296.33690519950000
2015,TCA,35981.00000000000,20560.9861429086000,21958.8023195365000,24832.59637030650000
2016,TCA,36559.00000000000,21126.2356395988000,22809.2061371704000,25995.17246095350000
2017,TCA,37115.00000000000,21699.4687391799000,23873.4206132948000,25933.60743634650000
2018,TCA,37665.00000000000,22512.0514966094000,25370.7335360339000,27142.22779769020000
2006,TCD,10457124.00000000000,1737.6940892697800,1595.0937992143200,709.76519509459000
2007,TCD,10818024.00000000000,1734.6750199640700,1635.0967059124900,798.54800125887100
2008,TCD,11183588.00000000000,1729.1960900596300,1661.6366222275800,925.63608427057200
2009,TCD,11560147.00000000000,1743.4259803412700,1688.0822823154200,800.46422493563500
2010,TCD,11952136.00000000000,1914.7358478332100,1875.5572613665400,891.69881739111400
2011,TCD,12360989.00000000000,1852.9381558882900,1852.9381558882900,983.44723266742300
2012,TCD,12784750.00000000000,1950.6542205937000,1988.0648231879300,967.40812598887300
2013,TCD,13220424.00000000000,1993.8943410421300,2067.7964673773100,979.53395918411800
2014,TCD,13663559.00000000000,2062.3450691792500,2179.2477412983800,1018.93095594774000
2015,TCD,14110975.00000000000,2052.2236152887000,2191.7417953784200,775.70752351475400
2016,TCD,14561666.00000000000,1864.3021883491500,2012.8173159409500,692.97859581386500
2017,TCD,15016773.00000000000,1753.7718760221600,1929.4727515815600,664.30331572625800
2018,TCD,15477751.00000000000,1746.4820747796000,1968.2582616411600,728.34323535928900
2006,TGO,5762880.00000000000,1161.0574169635000,1065.7776289660500,407.69469789241700
2007,TGO,5920359.00000000000,1156.0598991221100,1089.6967507673300,449.14423282443900
2008,TGO,6083420.00000000000,1170.7759742523900,1125.0339081988500,544.14752336514200
2009,TGO,6250835.00000000000,1202.5193158211700,1164.3462780005300,538.44195157640000
2010,TGO,6421679.00000000000,1241.9206690277500,1216.5089672667300,533.50879197723300
2011,TGO,6595943.00000000000,1286.4704966096600,1286.4704966096600,586.32884154521400
2012,TGO,6773807.00000000000,1334.6607667131200,1360.2575449706200,571.83942888057300
2013,TGO,6954721.00000000000,1379.3989938864100,1430.5253332387400,621.22225977854900
2014,TGO,7137997.00000000000,1423.5530015852700,1504.3220797646800,640.11391367259100
2015,TGO,7323158.00000000000,1467.2449413841000,1566.9942182372400,570.68073707561900
2016,TGO,7509952.00000000000,1510.2871318932000,1630.6005057095000,597.06545889822800
2017,TGO,7698475.00000000000,1537.5005783317900,1691.5344076338800,624.54494593011200
2018,TGO,7889094.00000000000,1574.0204068563500,1773.8966317061900,679.25708360287400
2006,THA,65812536.00000000000,12026.7963895012000,11039.8420894486000,3369.54781502893000
2007,THA,66182067.00000000000,12609.6618792648000,11885.8093672687000,3973.01961789394000
2008,THA,66530984.00000000000,12759.9911030361000,12261.4598991903000,4379.65987744628000
2009,THA,66866839.00000000000,12608.2061156605000,12207.9684458190000,4213.00154064051000
2010,THA,67195028.00000000000,13489.3281676543000,13213.3147370853000,5076.34299245077000
2011,THA,67518382.00000000000,13537.4883415220000,13537.4883415220000,5492.11542712668000
2012,THA,67835957.00000000000,14450.0136046902000,14727.1430470789000,5860.58061021939000
2013,THA,68144501.00000000000,14771.1554773013000,15318.6367433494000,6168.26489540709000
2014,THA,68438730.00000000000,14852.4361214448000,15694.3366821335000,5951.88370233604000
2015,THA,68714511.00000000000,15256.4188350438000,16293.6097993687000,5840.04694787593000
2016,THA,68971331.00000000000,15709.7836300773000,16961.2655705274000,5978.61145407809000
2017,THA,69209858.00000000000,16285.6373659465000,17917.2068895324000,6578.18886493521000
2018,THA,69428524.00000000000,16904.6983824499000,19051.3333817112000,7273.56320732092000
2006,TJK,6922587.00000000000,1806.7654155396100,1658.4969292110300,408.83859069925800
2007,TJK,7062672.00000000000,1908.3555749528400,1798.8071992757100,526.64291543476800
2008,TJK,7209930.00000000000,2017.2564413843300,1938.4424928425000,715.86511053556000
2009,TJK,7364753.00000000000,2051.7267111766100,1986.5962468980400,676.12341925805000
2010,TJK,7527394.00000000000,2138.2918626813700,2094.5389592571900,749.55271101584200
2011,TJK,7697510.00000000000,2245.7853348322200,2245.7853348322200,847.38210181051800
2012,TJK,7874835.00000000000,2359.5525265369600,2404.8051812302200,969.29647314428900
2013,TJK,8059769.00000000000,2476.0141814675400,2567.7857006900000,1048.22729256115000
2014,TJK,8252833.00000000000,2580.2475603241400,2726.5071940966800,1104.17168941376000
2015,TJK,8454028.00000000000,2670.1802023231700,2851.7094857620300,929.09585722374600
2016,TJK,8663579.00000000000,2784.6766097997300,3006.5111410205200,802.51800405282400
2017,TJK,8880268.00000000000,2923.6737176528900,3216.5807023439400,806.04157309804400
2018,TJK,9100837.00000000000,3061.0707214551800,3449.7793157896200,826.62153053870400
2006,TKL,,,,
2007,TKL,,,,
2008,TKL,,,,
2009,TKL,,,,
2010,TKL,,,,
2012,TKL,,,,
2013,TKL,,,,
2014,TKL,,,,
2015,TKL,,,,
2016,TKL,1400.00000000000,,,7069.00000000000000
2017,TKL,1400.00000000000,,,
2018,TKL,1400.00000000000,,,
2006,TKM,4810109.00000000000,7124.6049208503000,6539.9388772023100,2136.47432207796000
2007,TKM,4870141.00000000000,7815.0020999906800,7366.3850826990500,2600.36929181095000
2008,TKM,4935767.00000000000,8844.6245491656300,8499.0662107268500,3904.46371937896000
2009,TKM,5007954.00000000000,9248.8791614118300,8955.2807057512400,4036.45599877960000
2010,TKM,5087213.00000000000,9942.4210927342500,9738.9831068049600,4439.20038235805000
2011,TKM,5174085.00000000000,11212.4865037223000,11212.4865037223000,5649.95227819669000
2012,TKM,5267900.00000000000,12235.2269354044000,12469.8801136552000,6675.18565772239000
2013,TKM,5366375.00000000000,13235.7979342890000,13726.3723799616000,7304.28713230982000
2014,TKM,5466328.00000000000,14332.1376613479000,15144.5454464609000,7962.23909840679000
2015,TKM,5565287.00000000000,14992.3150554620000,16011.5512129094000,6432.68070195019000
2016,TKM,5662372.00000000000,15648.8484484767000,16895.4761349722000,6389.54840833488000
2017,TKM,5757669.00000000000,16390.1789790350000,18032.2219588344000,6587.09031628698000
2018,TKM,5850908.00000000000,17128.9853356540000,19304.1013058699000,6966.63541063077000
2006,TLS,1016432.00000000000,9017.0831576913200,8277.1147813924900,2614.87507280369000
2007,TLS,1036392.00000000000,9309.0641460763100,8774.6811046444300,2779.87498938626000
2008,TLS,1055431.00000000000,10048.2322327699000,9655.6490976349200,4160.73442982061000
2009,TLS,1074277.00000000000,9275.5293709288200,8981.0849251519600,2978.43731179202000
2010,TLS,1093523.00000000000,9005.4784192788200,8821.2117929853400,3656.95216287175000
2011,TLS,1113151.00000000000,9860.3315456885300,9860.3315456885300,5095.48902170505000
2012,TLS,1132994.00000000000,10174.2621772058000,10369.3891633126000,5879.69980423550000
2013,TLS,1153295.00000000000,8887.0821434698000,9216.4748569144300,4888.31712614726000
2014,TLS,1174331.00000000000,6466.7377320591800,6833.3005018250300,3441.65060787802000
2015,TLS,1196302.00000000000,7657.2784755868000,8177.8501858989800,2585.15391598443000
2016,TLS,1219288.00000000000,7566.0184216624100,8168.7469912459200,2053.27379585463000
2017,TLS,1243261.00000000000,6740.8901814796400,7416.2233437505200,2000.60116097907000
2018,TLS,1267972.00000000000,6795.5103773230300,7658.4349964898100,2035.53390768881000
2006,TON,101706.00000000000,4874.6194013718400,4474.5937899377100,2892.03918225118000
2007,TON,102581.00000000000,4631.7060622981600,4365.8248594457100,2925.91276038663000
2008,TON,103379.00000000000,4738.4056198939200,4553.2767245114600,3380.61335096516000
2009,TON,103890.00000000000,4823.1036514610300,4669.9979876452700,3062.53309062159000
2010,TON,103986.00000000000,4991.4312695585300,4889.2985279544400,3553.22061448636000
2011,TON,103562.00000000000,5151.4548249847400,5151.4548249847400,4084.62413174370000
2012,TON,102737.00000000000,5239.0549726133300,5339.5321363671900,4597.74230534531000
2013,TON,101768.00000000000,5123.8926194328200,5313.8056714410200,4428.56648134984000
2014,TON,101028.00000000000,5268.3996466923400,5567.0354112372900,4393.94081100330000
2015,TON,100781.00000000000,5477.3459551965900,5849.7173350489900,4320.63799011384000
2016,TON,101133.00000000000,5642.7428925885600,6092.2583659371200,3966.15652021899000
2017,TON,101998.00000000000,5745.9512923192100,6321.6069330471700,4217.47650679527000
2018,TON,103197.00000000000,5696.2288904044400,6419.5617782979200,4364.01556134949000
2006,TTO,1302561.00000000000,29790.8948699481000,27346.1663784955000,14102.49584809360000
2007,TTO,1308451.00000000000,31066.7370122517000,29283.3636084957000,16539.87810772830000
2008,TTO,1314443.00000000000,31974.0153022934000,30724.7946553728000,21204.10497034960000
2009,TTO,1320930.00000000000,30419.6768362814000,29454.0279198064000,14514.14172249970000
2010,TTO,1328147.00000000000,31259.8007905381000,30620.1748026563000,16683.35537873760000
2011,TTO,1336178.00000000000,30980.4544926655000,30980.4544926655000,19034.14919666520000
2012,TTO,1344817.00000000000,31172.3517577608000,31770.1903963188000,19157.41703667120000
2013,TTO,1353700.00000000000,31658.0937009042000,32831.4760572591000,20143.66444895820000
2014,TTO,1362342.00000000000,31170.2092228766000,32937.0720059885000,20270.85937165180000
2015,TTO,1370328.00000000000,31553.5340213719000,33698.6665543298000,18289.70434036900000
2016,TTO,1377564.00000000000,29411.4755572455000,31754.4696664332000,16176.94737005730000
2017,TTO,1384072.00000000000,28596.3510269593000,31461.2640649293000,16238.19319166740000
2018,TTO,1389858.00000000000,28407.4737326011000,32014.7831311708000,17129.91309025770000
2006,TUN,10201214.00000000000,9174.9197439992500,8421.9988330006100,3370.03392588511000
2007,TUN,10304726.00000000000,9692.1752602195700,9135.7998810865300,3775.75001016077000
2008,TUN,10414433.00000000000,9996.4826631980000,9605.9213770603000,4307.15587838971000
2009,TUN,10525694.00000000000,10191.8375744705000,9868.3056394126200,4128.46278261191000
2010,TUN,10635244.00000000000,10440.9649532548000,10227.3259551238000,4141.97635336459000
2011,TUN,10741880.00000000000,10139.1314565661000,10139.1314565661000,4264.67494604737000
2012,TUN,10847002.00000000000,10442.2709081703000,10642.5378970617000,4152.67858707583000
2013,TUN,10952951.00000000000,10638.6272159585000,11032.9395706120000,4222.70324540611000
2014,TUN,11063201.00000000000,10845.5740418812000,11460.3482642504000,4305.47416504834000
2015,TUN,11179949.00000000000,10860.5198108706000,11598.8603832880000,3861.68853113497000
2016,TUN,11303946.00000000000,10876.9999907808000,11743.4899040267000,3698.05850375479000
2017,TUN,11433443.00000000000,10950.0273861837000,12047.0511356555000,3482.18672918633000
2018,TUN,11565204.00000000000,11094.0478540293000,12502.8201886876000,3447.50790975551000
2006,TUR,68756810.00000000000,17252.4263991339000,13621.4654763859000,8035.37733821550000
2007,TUR,69581848.00000000000,17905.4483970864000,14849.3252872567000,9711.87359352670000
2008,TUR,70418604.00000000000,17842.2328207313000,16053.8037949306000,10854.17225308270000
2009,TUR,71321399.00000000000,16787.6268897334000,15489.8719235994000,9038.52014980388000
2010,TUR,72326988.00000000000,17959.2407217322000,17425.8613617493000,10672.38924521620000
2011,TUR,73443863.00000000000,19651.6784765047000,19651.6784765047000,11335.51050968080000
2012,TUR,74653016.00000000000,20259.4381321687000,20616.8698748977000,11707.25971221250000
2013,TUR,75928564.00000000000,21610.4852442043000,22269.0376631374000,12519.39142590080000
2014,TUR,77231907.00000000000,22343.4974533610000,23967.1180282777000,12095.85457194650000
2015,TUR,78529409.00000000000,23311.6596919507000,25625.5746338527000,10948.72460682360000
2016,TUR,79821724.00000000000,23664.4312263351000,26150.3997990425000,10820.63384234600000
2017,TUR,81101892.00000000000,25030.9273860531000,27915.5236456729000,10513.64841526610000
2018,TUR,82319724.00000000000,25357.7222342519000,28068.8594133348000,9370.17634382820000
2006,TUV,10120.00000000000,2911.1018363813900,2672.2082538962100,2263.12860136197000
2007,TUV,10221.00000000000,3065.3800274379200,2889.4131336124800,2644.65277638564000
2008,TUV,10314.00000000000,3280.2505946830200,3152.0916277466000,2936.85963326875000
2009,TUV,10424.00000000000,3101.7613181509100,3003.2983242092800,2599.89570138916000
2010,TUV,10530.00000000000,2986.7294021661100,2925.6160970239200,3022.28882031784000
2011,TUV,10633.00000000000,3180.1041840944900,3180.1041840944900,3640.86143317968000
2012,TUV,10739.00000000000,3027.9379690873900,3086.0092473516800,3507.93691138349000
2013,TUV,10857.00000000000,3132.1058116454300,3248.1948513818100,3454.68495320770000
2014,TUV,10972.00000000000,3141.0561599514100,3319.1048598815100,3398.81894157592000
2015,TUV,11099.00000000000,3389.0120564632900,3619.4103380625000,3197.79564502867000
2016,TUV,11225.00000000000,3452.6632650232000,3727.7113385281700,3255.89486619818000
2017,TUV,11370.00000000000,3548.1819347995800,3903.6550046508300,3572.60836706326000
2018,TUV,11508.00000000000,3593.2741843620100,4049.5643796429900,3700.71067713471000
2006,TZA,39548663.00000000000,1977.4170525148300,1815.1443907209900,485.49748740451500
2007,TZA,40681414.00000000000,2052.5802792900600,1934.7527431147500,552.83952960034100
2008,TZA,41853944.00000000000,2108.6370320449500,2026.2528556320900,687.39044554034800
2009,TZA,43073834.00000000000,2156.9919744581100,2088.5199464944000,695.21677681204500
2010,TZA,44346525.00000000000,2227.9624559351300,2182.3747474148500,743.40378472600400
2011,TZA,45673338.00000000000,2329.3304365704400,2329.3304365704400,781.43701432427600
2012,TZA,47052481.00000000000,2362.9323183500300,2408.2497923470200,867.86768056322800
2013,TZA,48482266.00000000000,2448.8959943043900,2539.6623992374700,970.41693842504600
2014,TZA,49959822.00000000000,2536.6000883155900,2680.3855938807500,1030.09291747653000
2015,TZA,51482633.00000000000,2613.3571913154500,2791.0234244395500,947.93344648790300
2016,TZA,53050790.00000000000,2710.4097979137600,2926.3280430775000,966.47462235437900
2017,TZA,54663906.00000000000,2809.0690094794900,3090.4943711359000,1004.84112066441000
2018,TZA,56318348.00000000000,2875.1618868830500,3240.2629372119100,1060.99461489421000
2006,UGA,28571475.00000000000,1353.2632027812100,1242.2104424423200,347.99035681541300
2007,UGA,29486338.00000000000,1421.5860645893400,1339.9804946919000,416.89861939562300
2008,UGA,30431736.00000000000,1497.3791409509900,1438.8767313706200,467.90057030065600
2009,UGA,31411096.00000000000,1549.3617831220800,1500.1785016838300,578.42305642183800
2010,UGA,32428167.00000000000,1585.3751757531300,1552.9358403348100,622.49884574498400
2011,UGA,33476919.00000000000,1679.9378553668300,1679.9378553668300,602.68465138369800
2012,UGA,34559168.00000000000,1689.7772444780200,1722.1846205770500,668.83246195019800
2013,UGA,35695246.00000000000,1694.6781001420200,1757.4900117244100,689.15481416560100
2014,UGA,36912148.00000000000,1722.4913769414600,1820.1296663218000,739.37392696199100
2015,UGA,38225453.00000000000,1749.6023494090800,1868.5471534020300,709.02103858916100
2016,UGA,39647506.00000000000,1767.4968995512100,1908.3002678009900,608.70573509740900
2017,UGA,41162465.00000000000,1768.2111374769900,1945.3586041893000,631.52271979227800
2018,UGA,42723139.00000000000,1808.4311336340600,2038.0738919599400,642.77674429200700
2006,UKR,46787750.00000000000,7873.8839173858800,7227.7298345610300,2300.77147954494000
2007,UKR,46509350.00000000000,8522.4961021136200,8033.2656793586200,3065.61162347777000
2008,UKR,46258200.00000000000,8766.1942213960800,8423.7001457303400,3887.24141243583000
2009,UKR,46053300.00000000000,7505.6777574605500,7267.4158708235000,2542.99713594958000
2010,UKR,45870700.00000000000,7824.4984517143800,7664.3965820514200,2965.14236549771000
2011,UKR,45706100.00000000000,8281.8671261235200,8281.8671261235200,3569.75702740477000
