country_code,year,metric_code,group,standard,score_wrt_immediate_duty,score_wrt_global_best,average_immediate_duty_wrt_global_best
CYP,2017,PISA_Average,Male,HiY,38.27506122,34.50611025,90.17148654
CZE,2007,Education,All,Core,75.08483293,74.9077471,99.80331426
CZE,2007,Food,All,Core,99.42985767,99.42985767,100
CZE,2007,Food,Female,Core,100,100,100
CZE,2007,Food,Male,Core,98.48115715,98.48115715,100
CZE,2007,Health,All,Core,93.02033123,91.71926801,99.02624537
CZE,2007,Housing,All,Core,95.92098159,95.92098159,100
CZE,2007,SER_Average,All,Core,92.59933232,92.30370251,99.76591192
CZE,2007,Work,All,Core,99.5406582,99.5406582,100
CZE,2008,Education,All,Core,74.08770325,73.91061741,99.80331426
CZE,2008,Food,All,Core,99.42985767,99.42985767,100
CZE,2008,Food,Female,Core,100,100,100
CZE,2008,Food,Male,Core,98.48115715,98.48115715,100
CZE,2008,Health,All,Core,95.77469407,94.99088127,99.09132833
CZE,2008,Housing,All,Core,96.01516151,96.01516151,100
CZE,2008,SER_Average,All,Core,92.96877821,92.77659849,99.77892852
CZE,2008,Work,All,Core,99.53647457,99.53647457,100
CZE,2009,Education,All,Core,74.92233279,74.74524695,99.80331426
CZE,2009,Food,All,Core,99.42985767,99.42985767,100
CZE,2009,Food,Female,Core,100,100,100
CZE,2009,Food,Male,Core,98.48115715,98.48115715,100
CZE,2009,Health,All,Core,96.20681486,95.39541367,99.06276958
CZE,2009,Housing,All,Core,96.24781686,96.24781686,100
CZE,2009,SER_Average,All,Core,93.36136444,93.16366703,99.77321677
CZE,2009,Work,All,Core,100,100,100
CZE,2010,Education,All,Core,74.73944715,74.56236132,99.80331426
CZE,2010,Food,All,Core,99.42985767,99.42985767,100
CZE,2010,Food,Female,Core,100,100,100
CZE,2010,Food,Male,Core,98.48115715,98.48115715,100
CZE,2010,Health,All,Core,96.36352011,95.55782314,99.0731238
CZE,2010,Housing,All,Core,96.34126788,96.34126788,100
CZE,2010,SER_Average,All,Core,93.28373388,93.08717731,99.77528761
CZE,2010,Work,All,Core,99.54457655,99.54457655,100
CZE,2011,Education,All,Core,73.31440133,73.1373155,99.80331426
CZE,2011,Education,Female,Core,75.53176792,75.35255508,99.80331426
CZE,2011,Education,Male,Core,71.27875894,71.10369621,99.80331426
CZE,2011,Food,All,Core,99.42985767,99.42985767,100
CZE,2011,Food,Female,Core,100,100,100
CZE,2011,Food,Male,Core,98.48115715,98.48115715,100
CZE,2011,Health,All,Core,96.49251818,95.69127981,99.08121313
CZE,2011,Housing,All,Core,96.44434041,96.44434041,100
CZE,2011,SER_Average,All,Core,93.04442931,92.84876446,99.77690548
CZE,2011,Work,All,Core,99.54102894,99.54102894,100
CZE,2012,Education,All,Core,73.7327673,73.55568147,99.80331426
CZE,2012,Education,Female,Core,76.41645231,76.23723947,99.80331426
CZE,2012,Education,Male,Core,71.29549944,71.1204367,99.80331426
CZE,2012,Health,All,Core,96.76630012,95.95756924,99.07632395
CZE,2012,Housing,All,Core,96.59220766,96.59220766,100
CZE,2012,Work,All,Core,99.54318292,99.54318292,100
CZE,2013,Education,All,Core,72.24649276,72.22730079,99.97814449
CZE,2013,Education,Female,Core,74.73603519,74.71663289,99.97814449
CZE,2013,Education,Male,Core,69.98269976,69.96370721,99.97814449
CZE,2013,Health,All,Core,97.0123374,96.19816333,99.07361864
CZE,2013,Housing,All,Core,96.73255121,96.73255121,100
CZE,2013,Work,All,Core,100,100,100
CZE,2014,Education,All,Core,72.79090878,72.79090878,100
CZE,2014,Education,Female,Core,75.30495974,75.30495974,100
CZE,2014,Education,Male,Core,70.50562058,70.50562058,100
CZE,2014,Health,All,Core,97.26792905,96.46058691,99.0869234
CZE,2014,Housing,All,Core,96.82421186,96.82421186,100
CZE,2014,Work,All,Core,100,100,100
CZE,2015,Education,All,Core,73.76272636,73.76272636,100
CZE,2015,Education,Female,Core,75.86437976,75.86437976,100
CZE,2015,Education,Male,Core,71.00327354,71.00327354,100
CZE,2015,Health,All,Core,97.25890958,96.47136749,99.11170668
CZE,2015,Housing,All,Core,96.74562985,96.74562985,100
CZE,2015,Work,All,Core,100,100,100
CZE,2016,Education,All,Core,74.12623852,74.12623852,100
CZE,2016,Education,Female,Core,76.25447154,76.25447154,100
CZE,2016,Education,Male,Core,71.37529056,71.37529056,100
CZE,2016,Health,All,Core,97.28836112,96.50904679,99.12241642
CZE,2016,Housing,All,Core,96.70963677,96.70963677,100
CZE,2016,Work,All,Core,100,100,100
CZE,2017,Education,All,Core,74.31239043,74.31239043,100
CZE,2017,Education,Female,Core,75.89657673,75.89657673,100
CZE,2017,Education,Male,Core,71.04155236,71.04155236,100
CZE,2017,Health,All,Core,97.24535672,96.47386179,99.12958565
CZE,2017,Housing,All,Core,96.64431205,96.64431205,100
CZE,2017,Work,All,Core,100,100,100
CZE,2007,Education,All,HiY,83.20074849,78.7505351,94.28327347
CZE,2007,Education,Female,HiY,85.04773581,80.50574737,94.28327347
CZE,2007,Education,Male,HiY,81.19795045,76.86223029,94.28327347
CZE,2007,Health,All,HiY,91.06136921,90.0795929,99.36903768
CZE,2007,PISA_Average,All,HiY,76.36658531,67.82033019,88.95991843
CZE,2007,PISA_Average,Female,HiY,78.97913593,70.25358474,88.95991843
CZE,2007,PISA_Average,Male,HiY,73.38958544,65.06827059,88.95991843
CZE,2007,Work,All,HiY,69.9007011,67.47347994,97.36980119
CZE,2008,Education,All,HiY,83.20074849,78.7505351,94.28327347
CZE,2008,Education,Female,HiY,85.04773581,80.50574737,94.28327347
CZE,2008,Education,Male,HiY,81.19795045,76.86223029,94.28327347
CZE,2008,Health,All,HiY,91.1671581,90.19329912,99.38036317
CZE,2008,PISA_Average,All,HiY,76.36658531,67.82033019,88.95991843
CZE,2008,PISA_Average,Female,HiY,78.97913593,70.25358474,88.95991843
CZE,2008,PISA_Average,Male,HiY,73.38958544,65.06827059,88.95991843
CZE,2008,Work,All,HiY,70.22859006,67.93129302,97.4684979
CZE,2009,Education,All,HiY,79.89162646,75.86700068,94.35257559
CZE,2009,Education,Female,HiY,83.01036411,78.76409389,94.35257559
CZE,2009,Education,Male,HiY,76.84542156,73.03261299,94.35257559
CZE,2009,Health,All,HiY,91.41002618,90.40457489,99.34551069
CZE,2009,PISA_Average,All,HiY,69.74834126,62.05326136,89.09852267
CZE,2009,PISA_Average,Female,HiY,74.90439254,66.77027777,89.09852267
CZE,2009,PISA_Average,Male,HiY,64.68452766,57.40903599,89.09852267
CZE,2009,Work,All,HiY,81.10358907,78.42993055,97.16468105
CZE,2010,Education,All,HiY,79.89162646,75.86700068,94.35257559
CZE,2010,Education,Female,HiY,83.01036411,78.76409389,94.35257559
CZE,2010,Education,Male,HiY,76.84542156,73.03261299,94.35257559
CZE,2010,Health,All,HiY,91.41363101,90.41680422,99.35814709
CZE,2010,PISA_Average,All,HiY,69.74834126,62.05326136,89.09852267
CZE,2010,PISA_Average,Female,HiY,74.90439254,66.77027777,89.09852267
CZE,2010,PISA_Average,Male,HiY,64.68452766,57.40903599,89.09852267
CZE,2010,Work,All,HiY,73.55590608,71.07852589,97.27486816
CZE,2011,Education,All,HiY,79.89162646,75.86700068,94.35257559
CZE,2011,Education,Female,HiY,83.01036411,78.76409389,94.35257559
CZE,2011,Education,Male,HiY,76.84542156,73.03261299,94.35257559
CZE,2011,Health,All,HiY,91.61046016,90.61911957,99.36801914
CZE,2011,PISA_Average,All,HiY,69.74834126,62.05326136,89.09852267
CZE,2011,PISA_Average,Female,HiY,74.90439254,66.77027777,89.09852267
CZE,2011,PISA_Average,Male,HiY,64.68452766,57.40903599,89.09852267
CZE,2011,Work,All,HiY,75.1346191,72.69339852,97.36092373
CZE,2012,Education,All,HiY,82.93648853,78.70533999,94.49860621
CZE,2012,Education,Female,HiY,85.03289821,80.69490634,94.49860621
CZE,2012,Education,Male,HiY,81.73513973,77.53123097,94.49860621
CZE,2012,Health,All,HiY,91.48439283,90.48734553,99.36205252
CZE,2012,PISA_Average,All,HiY,75.83806538,67.72993998,89.39058389
CZE,2012,PISA_Average,Female,HiY,78.94946074,70.63190268,89.39058389
CZE,2012,PISA_Average,Male,HiY,74.463964,66.40627195,89.39058389
CZE,2012,Work,All,HiY,75.66032505,73.13021146,97.30891484
CZE,2013,Education,All,HiY,81.82551967,77.75226499,94.67343644
CZE,2013,Education,Female,HiY,83.86238267,79.68420134,94.67343644
CZE,2013,Education,Male,HiY,80.68224956,76.63441097,94.67343644
CZE,2013,Health,All,HiY,91.63892189,90.63655888,99.358751
CZE,2013,PISA_Average,All,HiY,75.83806538,67.72993998,89.39058389
CZE,2013,PISA_Average,Female,HiY,78.94946074,70.63190268,89.39058389
CZE,2013,PISA_Average,Male,HiY,74.463964,66.40627195,89.39058389
CZE,2013,Work,All,HiY,73.37261804,70.8751696,97.28013313
CZE,2014,Education,All,HiY,82.34645778,78.29239508,94.69529195
CZE,2014,Education,Female,HiY,84.38559256,80.22681353,94.69529195
CZE,2014,Education,Male,HiY,81.20112585,77.17227983,94.69529195
CZE,2014,Health,All,HiY,92.25171556,91.25621731,99.37498769
CZE,2014,PISA_Average,All,HiY,75.83806538,67.72993998,89.39058389
CZE,2014,PISA_Average,Female,HiY,78.94946074,70.63190268,89.39058389
CZE,2014,PISA_Average,Male,HiY,74.463964,66.40627195,89.39058389
CZE,2014,Work,All,HiY,73.36982834,71.00151921,97.42165625
CZE,2015,Education,All,HiY,80.16482061,76.6944958,95.07427708
CZE,2015,Education,Female,HiY,81.32189935,77.82898108,95.07427708
CZE,2015,Education,Male,HiY,79.05102887,75.60338638,95.07427708
CZE,2015,Food,All,HiY,97.26531725,95.23657058,98.19474948
CZE,2015,Health,All,HiY,92.00830113,91.03874615,99.40523068
CZE,2015,PISA_Average,All,HiY,70.41946862,63.478819,90.14855415
CZE,2015,PISA_Average,Female,HiY,71.7032343,64.71739775,90.14855415
CZE,2015,PISA_Average,Male,HiY,69.16846411,62.27317913,90.14855415
CZE,2015,Work,All,HiY,69.65378679,67.59683831,97.68512237
CZE,2016,Education,All,HiY,80.54561006,77.07528525,95.07427708
CZE,2016,Education,Female,HiY,81.71199114,78.21907286,95.07427708
CZE,2016,Education,Male,HiY,79.42304589,75.9754034,95.07427708
CZE,2016,Food,All,HiY,98.0913481,96.06895564,98.23518857
CZE,2016,Health,All,HiY,92.31015776,91.34910167,99.41829906
CZE,2016,Housing,All,HiY,96.68828398,95.91028206,99.18847352
CZE,2016,PISA_Average,All,HiY,70.41946862,63.478819,90.14855415
CZE,2016,PISA_Average,Female,HiY,71.7032343,64.71739775,90.14855415
CZE,2016,PISA_Average,Male,HiY,69.16846411,62.27317913,90.14855415
CZE,2016,SER_Average,All,HiY,88.18214337,86.3324793,97.94303235
CZE,2016,Work,All,HiY,73.27531695,71.25877191,97.79892351
CZE,2017,Education,All,HiY,80.20030832,76.72998351,95.07427708
CZE,2017,Education,Female,HiY,81.35409633,77.86117805,95.07427708
CZE,2017,Education,Male,HiY,79.08930769,75.6416652,95.07427708
CZE,2017,Food,All,HiY,99.68208321,97.66910133,98.30537879
CZE,2017,Health,All,HiY,92.27990137,91.3301784,99.4295663
CZE,2017,Housing,All,HiY,97.86990697,97.22956767,99.33116719
CZE,2017,PISA_Average,All,HiY,70.41946862,63.478819,90.14855415
CZE,2017,PISA_Average,Female,HiY,71.7032343,64.71739775,90.14855415
CZE,2017,PISA_Average,Male,HiY,69.16846411,62.27317913,90.14855415
CZE,2017,SER_Average,All,HiY,89.44483371,87.65594672,98.02740487
CZE,2017,Work,All,HiY,77.19196871,75.32090268,97.99663502
DEU,2007,Food,All,Core,100,100,100
DEU,2007,Food,Female,Core,100,100,100
DEU,2007,Food,Male,Core,100,100,100
DEU,2007,Health,All,Core,86.51041751,85.50902874,99.31584099
DEU,2007,Housing,All,Core,98.86266134,98.86266134,100
DEU,2007,Work,All,Core,100,100,100
DEU,2008,Food,All,Core,100,100,100
DEU,2008,Food,Female,Core,100,100,100
DEU,2008,Food,Male,Core,100,100,100
DEU,2008,Health,All,Core,78.50622496,77.6277963,99.34436196
DEU,2008,Housing,All,Core,98.85683197,98.85683197,100
DEU,2008,Work,All,Core,99.45435863,99.45435863,100
DEU,2009,Food,All,Core,100,100,100
DEU,2009,Food,Female,Core,100,100,100
DEU,2009,Food,Male,Core,100,100,100
DEU,2009,Health,All,Core,78.70613177,77.80630155,99.32325224
DEU,2009,Housing,All,Core,98.88888267,98.88888267,100
DEU,2009,Work,All,Core,100,100,100
DEU,2010,Food,All,Core,100,100,100
DEU,2010,Food,Female,Core,100,100,100
DEU,2010,Food,Male,Core,100,100,100
DEU,2010,Health,All,Core,78.73272985,77.84715628,99.33933469
DEU,2010,Housing,All,Core,98.86586936,98.86586936,100
DEU,2010,Work,All,Core,99.32286635,99.32286635,100
DEU,2011,Food,All,Core,100,100,100
DEU,2011,Food,Female,Core,100,100,100
DEU,2011,Food,Male,Core,100,100,100
DEU,2011,Health,All,Core,94.36870876,93.30381709,99.37214754
DEU,2011,Housing,All,Core,98.83398499,98.83398499,100
DEU,2011,Work,All,Core,100,100,100
DEU,2012,Food,All,Core,100,100,100
DEU,2012,Food,Female,Core,100,100,100
DEU,2012,Food,Male,Core,100,100,100
DEU,2012,Health,All,Core,94.58218752,93.51568269,99.37295559
DEU,2012,Housing,All,Core,98.83268261,98.83268261,100
DEU,2012,Work,All,Core,100,100,100
DEU,2013,Food,All,Core,100,100,100
DEU,2013,Food,Female,Core,100,100,100
DEU,2013,Food,Male,Core,100,100,100
DEU,2013,Health,All,Core,94.58762383,93.52156727,99.37349489
DEU,2013,Housing,All,Core,98.83182521,98.83182521,100
DEU,2013,Work,All,Core,100,100,100
DEU,2014,Food,All,Core,100,100,100
DEU,2014,Food,Female,Core,100,100,100
DEU,2014,Food,Male,Core,100,100,100
DEU,2014,Health,All,Core,94.80302965,93.7404633,99.37966671
DEU,2014,Housing,All,Core,98.82146816,98.82146816,100
DEU,2014,Work,All,Core,100,100,100
DEU,2015,Food,All,Core,100,100,100
DEU,2015,Food,Female,Core,100,100,100
DEU,2015,Food,Male,Core,100,100,100
DEU,2015,Health,All,Core,94.70875802,93.6500575,99.38259925
DEU,2015,Housing,All,Core,98.81646895,98.81646895,100
DEU,2015,Work,All,Core,100,100,100
DEU,2016,Health,All,Core,94.72504664,93.66835345,99.38441345
DEU,2016,Housing,All,Core,98.80831441,98.80831441,100
DEU,2016,Work,All,Core,100,100,100
DEU,2017,Health,All,Core,94.73752107,93.68387139,99.3870422
DEU,2017,Housing,All,Core,98.7961966,98.7961966,100
DEU,2017,Work,All,Core,100,100,100
DEU,2007,Health,All,HiY,91.56121032,90.72198934,99.54762491
DEU,2007,PISA_Average,All,HiY,76.62645711,70.75559328,92.36454225
DEU,2007,PISA_Average,Female,HiY,79.05946593,73.0813641,92.36454225
DEU,2007,PISA_Average,Male,HiY,75.24810539,69.42662115,92.36454225
DEU,2007,Work,All,HiY,57.49179899,56.68241003,98.92448641
DEU,2008,Health,All,HiY,91.74952496,90.91351405,99.55277487
DEU,2008,PISA_Average,All,HiY,76.62645711,70.75559328,92.36454225
DEU,2008,PISA_Average,Female,HiY,79.05946593,73.0813641,92.36454225
DEU,2008,PISA_Average,Male,HiY,75.24810539,69.42662115,92.36454225
DEU,2008,Work,All,HiY,58.3436948,57.57525743,98.96931011
DEU,2009,Health,All,HiY,91.9593337,91.09730289,99.5270241
DEU,2009,PISA_Average,All,HiY,79.0728774,72.90549116,92.25331162
DEU,2009,PISA_Average,Female,HiY,80.71260524,74.48097379,92.25331162
DEU,2009,PISA_Average,Male,HiY,76.94941865,70.88418369,92.25331162
DEU,2009,Work,All,HiY,62.10011535,61.13924796,98.74519808
DEU,2010,Health,All,HiY,91.88411237,91.04037873,99.54664249
DEU,2010,Housing,All,HiY,86.73868996,86.73868996,100
DEU,2010,PISA_Average,All,HiY,79.0728774,72.90549116,92.25331162
DEU,2010,PISA_Average,Female,HiY,80.71260524,74.48097379,92.25331162
DEU,2010,PISA_Average,Male,HiY,76.94941865,70.88418369,92.25331162
DEU,2010,Work,All,HiY,60.89040288,60.06769643,98.91593587
DEU,2011,Health,All,HiY,91.78377861,90.96397018,99.57171375
DEU,2011,Housing,All,HiY,86.76552804,86.76552804,100
DEU,2011,PISA_Average,All,HiY,79.0728774,72.90549116,92.25331162
DEU,2011,PISA_Average,Female,HiY,80.71260524,74.48097379,92.25331162
DEU,2011,PISA_Average,Male,HiY,76.94941865,70.88418369,92.25331162
DEU,2011,Work,All,HiY,61.40743989,60.74154677,99.13416566
DEU,2012,Health,All,HiY,91.99155068,91.17033994,99.57269938
DEU,2012,Housing,All,HiY,86.80317582,86.80317582,100
DEU,2012,PISA_Average,All,HiY,81.29139986,75.60641863,93.03034886
DEU,2012,PISA_Average,Female,HiY,84.22197568,78.40851398,93.03034886
DEU,2012,PISA_Average,Male,HiY,78.1975289,72.65831492,93.03034886
DEU,2012,Work,All,HiY,60.97362778,60.32906416,99.14274607
DEU,2013,Health,All,HiY,92.37658406,91.55385862,99.57335719
DEU,2013,Housing,All,HiY,86.87139561,86.87139561,100
DEU,2013,PISA_Average,All,HiY,81.29139986,75.60641863,93.03034886
DEU,2013,PISA_Average,Female,HiY,84.22197568,78.40851398,93.03034886
DEU,2013,PISA_Average,Male,HiY,78.1975289,72.65831492,93.03034886
DEU,2013,Work,All,HiY,61.58993776,60.94440027,99.14847268
DEU,2014,Health,All,HiY,92.59198988,91.77275465,99.57952901
DEU,2014,Housing,All,HiY,88.80204477,88.80204477,100
DEU,2014,PISA_Average,All,HiY,81.29139986,75.60641863,93.03034886
DEU,2014,PISA_Average,Female,HiY,84.22197568,78.40851398,93.03034886
DEU,2014,PISA_Average,Male,HiY,78.1975289,72.65831492,93.03034886
DEU,2014,Work,All,HiY,61.19254778,60.60240293,99.2140114
DEU,2015,Food,All,HiY,98.55982198,96.8526418,98.74629492
DEU,2015,Health,All,HiY,92.49771825,91.68234885,99.58246155
DEU,2015,Housing,All,HiY,80.93637195,80.93637195,100
DEU,2015,PISA_Average,All,HiY,76.89809707,71.70654933,93.22940006
DEU,2015,PISA_Average,Female,HiY,76.28741726,71.16887598,93.22940006
DEU,2015,PISA_Average,Male,HiY,76.66105754,71.44086475,93.22940006
DEU,2015,Work,All,HiY,60.24619094,59.69083788,99.24515382
DEU,2016,Food,All,HiY,98.98413698,97.28186937,98.76390121
DEU,2016,Health,All,HiY,92.51400687,91.7006448,99.58427575
DEU,2016,Housing,All,HiY,85.23985582,85.23985582,100
DEU,2016,PISA_Average,All,HiY,76.89809707,71.70654933,93.22940006
DEU,2016,PISA_Average,Female,HiY,76.28741726,71.16887598,93.22940006
DEU,2016,PISA_Average,Male,HiY,76.66105754,71.44086475,93.22940006
DEU,2016,Work,All,HiY,60.82261888,60.30491018,99.29527925
DEU,2017,Food,All,HiY,99.24693199,97.55810105,98.78940237
DEU,2017,Health,All,HiY,92.5264813,91.71616274,99.5869045
DEU,2017,Housing,All,HiY,86.05665139,86.05665139,100
DEU,2017,PISA_Average,All,HiY,76.89809707,71.70654933,93.22940006
DEU,2017,PISA_Average,Female,HiY,76.28741726,71.16887598,93.22940006
DEU,2017,PISA_Average,Male,HiY,76.66105754,71.44086475,93.22940006
DEU,2017,Work,All,HiY,60.32317646,59.86122973,99.36792256
DJI,2011,Housing,All,Core,57.2474854,50.74522608,88.43657307
DJI,2012,Housing,All,Core,57.2474854,50.74522608,88.43657307
DJI,2013,Housing,All,Core,57.2474854,50.74522608,88.43657307
DJI,2014,Housing,All,Core,57.2474854,50.74522608,88.43657307
DJI,2015,Housing,All,Core,57.2474854,50.74522608,88.43657307
DJI,2016,Housing,All,Core,57.2474854,50.74522608,88.43657307
DJI,2017,Housing,All,Core,57.2474854,50.74522608,88.43657307
DMA,2007,Education,All,Core,68.94604116,67.28331181,97.80905648
DMA,2007,Education,Female,Core,72.08725366,70.28870948,97.80905648
DMA,2007,Education,Male,Core,66.05471737,64.51691184,97.80905648
DMA,2007,Health,All,Core,81.95365563,79.4232577,96.82887939
DMA,2007,Housing,All,Core,67.74476819,67.74476819,100
DMA,2008,Education,All,Core,69.26907348,67.60634412,97.80905648
DMA,2008,Education,Female,Core,72.32655927,70.52801508,97.80905648
DMA,2008,Education,Male,Core,66.45913171,64.92132618,97.80905648
DMA,2008,Health,All,Core,81.72485235,79.22086137,96.86807328
DMA,2008,Housing,All,Core,68.00225624,68.00225624,100
DMA,2009,Education,All,Core,71.42270765,70.08149493,98.16065052
DMA,2009,Education,Female,Core,75.65798444,74.18964826,98.16065052
DMA,2009,Education,Male,Core,67.46047471,66.23735209,98.16065052
DMA,2009,Housing,All,Core,69.32766792,69.32766792,100
DMA,2010,Education,All,Core,73.11445396,71.72465993,98.17854399
DMA,2010,Education,Female,Core,75.6048911,74.15277326,98.17854399
DMA,2010,Education,Male,Core,70.75696419,69.42565209,98.17854399
DMA,2010,Housing,All,Core,70.42267169,70.42267169,100
DMA,2011,Education,All,Core,82.1705084,80.78935166,98.17070284
DMA,2011,Education,Female,Core,74.76232108,73.33477826,98.17070284
DMA,2011,Education,Male,Core,70.75718855,69.42013709,98.17070284
DMA,2011,Housing,All,Core,71.63626787,71.63626787,100
DMA,2012,Education,All,Core,82.1705084,80.78935166,98.17070284
DMA,2012,Education,Female,Core,74.76232108,73.33477826,98.17070284
DMA,2012,Education,Male,Core,70.75718855,69.42013709,98.17070284
DMA,2012,Housing,All,Core,71.77093236,71.77093236,100
DMA,2013,Education,All,Core,82.1705084,80.78935166,98.17070284
DMA,2013,Education,Female,Core,74.76232108,73.33477826,98.17070284
DMA,2013,Education,Male,Core,70.75718855,69.42013709,98.17070284
DMA,2013,Housing,All,Core,71.89837585,71.89837585,100
DMA,2014,Education,All,Core,82.1705084,80.78935166,98.17070284
DMA,2014,Education,Female,Core,74.76232108,73.33477826,98.17070284
